Sentence #,Word,POS,Tag
,initial,JJ,O
,Eocene,NNP,B-tim
,global,JJ,O
,warming,NN,O
,:,:,O
,Nature,NN,O
,",",",",O
,v429,NN,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 4054,Svensen,NNP,O
,",",",",O
,H.,NNP,O
,",",",",O
,Planke,NNP,B-geo
,",",",",O
,S.,NNP,O
,",",",",O
,Chevallier,NNP,O
,",",",",O
,L.,NNP,O
,",",",",O
,Malthe,NNP,O
,-,HYPH,O
,Sorenssen,NNP,O
,",",",",O
,A.,NNP,O
,",",",",O
,Corfu,NNP,B-geo
,",",",",O
,F.,NNP,O
,",",",",O
,and,CC,O
,Jamtveit,NNP,O
,",",",",O
,B.,NNP,O
,",",",",O
,2007,CD,O
,",",",",O
,Hydrothermal,JJ,O
,venting,NN,O
,of,IN,O
,greenhouse,NN,B-nat
,gases,NNS,I-nat
,triggering,VBG,O
,Early,JJ,B-tim
,Jurassic,JJ,I-tim
,global,JJ,O
,warming,NN,O
,:,:,O
,Earth,NNP,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,v256,NN,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 4055,Svensen,NNP,O
,",",",",O
,H.,NNP,O
,",",",",O
,Planke,NNP,B-geo
,",",",",O
,S.,NNP,O
,",",",",O
,Polozov,NNP,B-geo
,",",",",O
,A.G.,NNP,B-geo
,",",",",O
,Schmidbauer,NNP,O
,",",",",O
,N.,NNP,O
,",",",",O
,Corfu,NNP,B-geo
,",",",",O
,F.,NNP,O
,",",",",O
,Podladchikov,NNP,B-geo
,",",",",O
,Y.Y.,NNP,O
,",",",",O
,and,CC,O
,Jamtveit,NNP,O
,",",",",O
,B.,NNP,O
,",",",",O
,2009,CD,O
,",",",",O
,Siberian,JJ,O
,gas,NN,O
,venting,NN,O
,and,CC,O
,the,DT,O
,end,NN,O
,-,HYPH,O
,Permian,NNP,O
,environmental,JJ,B-tim
,crisis,NN,I-tim
,:,:,O
,Earth,NNP,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,v277,NN,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 4056,Veevers,NNS,B-geo
,",",",",O
,J.J.,NNP,O
,",",",",O
,Cole,NNP,O
,",",",",O
,D.I.,NNP,O
,",",",",O
,and,CC,O
,Cowan,NNP,O
,",",",",O
,E.J.,NNP,O
,",",",",O
,1994,CD,O
,",",",",O
,Southern,NNP,B-geo
,Africa,NNP,I-geo
,:,:,O
,Karoo,NNP,B-geo
,Basin,NNP,I-geo
,and,CC,O
,Cape,NNP,B-geo
,Fold,VB,I-geo
,Belt,NNP,B-geo
,",",",",O
,in,IN,O
,Veevers,NNP,B-geo
,",",",",O
,J.J.,NNP,O
,",",",",O
,and,CC,O
,Powell,NNP,O
,",",",",O
,C.M.,NNP,O
,",",",",O
,eds.,NN,O
,",",",",O
,Permian,NNP,B-geo
,每,SYM,O
,Triassic,NNP,O
,Pangean,NNP,B-tim
,basins,NNS,O
,and,CC,O
,foldbelts,NNS,O
,along,IN,O
,the,DT,O
,Panthalassanmargin,NN,O
,of,IN,O
,Gondwanaland,NNP,B-geo
,:,:,O
,Geological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Memoir,NNP,O
,184,CD,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 4057,This,DT,O
,",",",",O
,for,IN,O
,example,NN,O
,",",",",O
,is,VBZ,O
,well,RB,O
,reflected,VBN,O
,by,IN,O
,the,DT,O
,finding,NN,O
,of,IN,O
,Hadean,NNP,B-tim
,and,CC,O
,Eoarchaean,NNP,O
,zircons,NNS,O
,in,IN,O
,metasediments,NNS,O
,of,IN,O
,the,DT,O
,Jack,NNP,O
,Hills,NNP,O
,and,CC,O
,the,DT,O
,Limpopo,NNP,B-geo
,Belt,NNP,I-geo
,",",",",O
,respectively,RB,O
,(,-LRB-,O
,e.gMaas,NNP,O
,et,FW,O
,al,FW,O
,.,.,O
Sentence: 4058,Detrital,JJ,O
,zircons,NNS,B-nat
,of,IN,O
,both,DT,O
,samples,NNS,O
,document,NN,O
,Palaeoarchaean,NNP,O
,crust,NN,O
,每,HYPH,O
,mantle,NN,B-nat
,evolution,NN,I-nat
,but,CC,O
,show,VBP,O
,no,DT,O
,evidence,NN,O
,of,IN,O
,juvenile,JJ,O
,Eoarchaean,NNP,O
,or,CC,O
,even,RB,O
,Hadean,NNP,B-tim
,crust,NN,O
,in,IN,O
,the,DT,O
,source,NN,O
,areaThus,NN,O
,",",",",O
,evidence,NN,O
,for,IN,O
,such,PDT,O
,an,DT,O
,old,JJ,O
,hinterland,NN,O
,in,IN,O
,southern,JJ,O
,Africa,NNP,B-geo
,is,VBZ,O
,at,IN,O
,present,JJ,O
,documented,VBN,O
,only,RB,O
,by,IN,O
,detrital,JJ,B-nat
,zircons,NNS,I-nat
,from,IN,O
,c,NN,O
,.,.,O
Sentence: 4059,Early,JJ,O
,每,HYPH,O
,middle,JJ,O
,Archean,NNP,B-tim
,crustal,JJ,B-nat
,evolution,NN,I-nat
,deduced,VBD,O
,from,IN,O
,Lu,NNP,O
,每,SYM,O
,Hf,NNP,O
,and,CC,O
,U,NN,O
,每,HYPH,O
,Pb,NN,O
,isotopic,JJ,O
,studies,NNS,O
,of,IN,O
,single,JJ,O
,zircon,NN,B-nat
,grainsGeochimica,NNP,I-nat
,et,FW,O
,Cosmochimica,NNP,O
,Acta,NNP,O
,",",",",O
,64,CD,O
,",",",",O
,4205,CD,O
,每,SYM,O
,4225,CD,O
,.,.,O
,.,.,O
Sentence: 4060,A,DT,O
,re-evaluation,NN,O
,of,IN,O
,Archean,NNP,B-tim
,intracratonic,JJ,I-tim
,terrane,NN,B-tim
,boundaries,NNS,I-tim
,on,IN,O
,the,DT,O
,Kaapvaal,NNP,B-geo
,Craton,NNP,I-geo
,",",",",O
,South,NNP,O
,Africa,NNP,O
,:,:,O
,Collisional,NNP,O
,suture,NN,O
,zones,NNS,O
,?,.,O
,In,IN,O
,:,:,O
,reimold,NN,O
,",",",",O
,W.U,NNP,O
,&,CC,O
,Gibbson,NNP,O
,",",",",O
,R,NNP,O
,.,.,O
Sentence: 4061,Depleted,VBN,O
,mantle,NN,O
,sources,NNS,O
,through,IN,O
,time,NN,O
,:,:,O
,Evidence,NN,O
,from,IN,O
,Lu,NNP,O
,每,SYM,O
,Hf,NNP,O
,and,CC,O
,Sm,NN,O
,每,HYPH,O
,Nd,NN,O
,isotope,NN,B-nat
,systematics,NNS,I-nat
,of,IN,O
,Archean,NNP,B-tim
,komatiitesearth,NNP,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,297,CD,O
,",",",",O
,598,CD,O
,每,SYM,O
,606,CD,O
,.,.,O
,.,.,O
Sentence: 4062,Prolonged,VBN,O
,magmatism,NN,O
,and,CC,O
,time,NN,O
,constraints,NNS,O
,for,IN,O
,sediment,NN,B-nat
,deposition,NN,I-nat
,in,IN,O
,the,DT,O
,early,JJ,O
,Archean,NNP,B-tim
,Barberton,NNP,I-tim
,greenstone,NN,O
,belt,NN,O
,:,:,O
,Evidence,NN,O
,from,IN,O
,the,DT,O
,Upper,NNP,O
,Onverwacht,NNP,O
,and,CC,O
,Fig,NN,O
,Tree,NNP,O
,groupsPrecambrian,NNP,B-tim
,Research,NNP,I-tim
,",",",",O
,78,CD,O
,",",",",O
,125,CD,O
,每,SYM,O
,138,CD,O
,.,.,O
,.,.,O
Sentence: 4063,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,78,CD,O
,",",",",O
,125,CD,O
,每,SYM,O
,138,CD,O
,.,.,O
,Compston,NNP,O
,",",",",O
,W,NNP,O
,.,.,O
Sentence: 4064,Multiple,JJ,O
,zircon,NN,B-nat
,growth,NN,I-nat
,within,IN,O
,early,JJ,O
,Archean,NNP,B-tim
,tonalitic,JJ,O
,gneiss,NNS,O
,from,IN,O
,the,DT,O
,Ancient,JJ,O
,Gneiss,NNP,O
,Complex,NNP,O
,",",",",O
,Swazilandearth,NNP,B-geo
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,87,CD,O
,",",",",O
,13,CD,O
,每,SYM,O
,28,CD,O
,.,.,O
,.,.,O
Sentence: 4065,Petrology,NNP,O
,and,CC,O
,geochemistry,NN,O
,of,IN,O
,Early,JJ,B-tim
,Precambrian,JJ,I-tim
,greywacke,NN,O
,from,IN,O
,the,DT,O
,Fig,NN,O
,Tree,NNP,O
,Group,NNP,O
,",",",",O
,South,NNP,O
,AfricaGeological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Bulletin,NNP,O
,",",",",O
,81,CD,O
,",",",",O
,2759,CD,O
,每,SYM,O
,2776,CD,O
,.,.,O
,.,.,O
Sentence: 4066,Tectonic,JJ,O
,history,NN,O
,of,IN,O
,the,DT,O
,Barberton,NNP,O
,Greenstone,NNP,O
,belt,NN,O
,",",",",O
,Southern,NNP,B-geo
,Africa,NNP,I-geo
,:,:,O
,490,CD,O
,million,CD,O
,years,NNS,O
,of,IN,O
,Archean,NNP,B-tim
,crustal,JJ,B-nat
,evolutiontectonics,NNS,I-nat
,",",",",O
,13,CD,O
,",",",",O
,983,CD,O
,每,SYM,O
,1005,CD,O
,.,.,O
Sentence: 4067,An,DT,O
,Archean,NNP,B-tim
,arc,NN,O
,每,HYPH,O
,arc,NN,O
,collision,NN,O
,event,NN,O
,:,:,O
,A,DT,O
,short,JJ,O
,-,HYPH,O
,lived,JJ,O
,(,-LRB-,O
,ca3,JJ,O
,Myr,NN,O
,),-RRB-,O
,episode,NN,O
,",",",",O
,Weltevreden,NNP,O
,area,NN,O
,",",",",O
,Barberton,NNP,O
,greenstone,NN,O
,belt,NN,O
,",",",",O
,South,NNP,O
,Africa,NNP,O
,.,.,O
Sentence: 4068,Metamorphism,NNP,O
,and,CC,O
,exhumation,NN,O
,of,IN,O
,the,DT,O
,basal,JJ,O
,parts,NNS,O
,of,IN,O
,the,DT,O
,Barberton,NNP,O
,greenstone,NN,O
,belt,NN,O
,",",",",O
,South,NNP,O
,Africa,NNP,O
,:,:,O
,Constraining,VBG,O
,the,DT,O
,rates,NNS,O
,of,IN,O
,Mesoarchean,NNP,B-tim
,tectonismPrecambrian,NNP,I-tim
,Research,NNP,B-tim
,",",",",O
,143,CD,O
,",",",",O
,87,CD,O
,每,SYM,O
,112,CD,O
,.,.,O
,.,.,O
Sentence: 4069,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,143,CD,O
,",",",",O
,87,CD,O
,每,SYM,O
,112,CD,O
,.,.,O
,dziGGel,NN,O
,",",",",O
,A.,NNP,O
,",",",",O
,stevens,NNS,O
,",",",",O
,G.,NNP,O
,",",",",O
,poujol,NN,O
,",",",",O
,M.,NNP,O
,",",",",O
,AnHAeusser,NNP,O
,",",",",O
,C.R,NNP,O
,.,.,O
Sentence: 4070,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,114,CD,O
,",",",",O
,221,CD,O
,每,SYM,O
,247eriKsson,NN,O
,",",",",O
,K.A,NN,B-geo
,.,.,O
Sentence: 4071,Marginal,JJ,O
,marine,JJ,B-nat
,depositional,JJ,I-nat
,processes,NNS,B-nat
,from,IN,O
,the,DT,O
,Archean,NNP,B-tim
,Moodies,NNPS,I-tim
,Group,NNP,O
,",",",",O
,Barberton,NNP,O
,Mountain,NNP,B-geo
,Land,NNP,I-geo
,",",",",O
,South,NNP,O
,Africa,NNP,O
,:,:,O
,Evidence,NN,O
,and,CC,O
,significancePrecambrian,NNP,B-tim
,Research,NNP,I-tim
,",",",",O
,8,CD,O
,",",",",O
,53,CD,O
,每,SYM,O
,182,CD,O
,.,.,O
,.,.,O
Sentence: 4072,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,8,CD,O
,",",",",O
,53,CD,O
,每,SYM,O
,182,CD,O
,.,.,O
,eriKsson,NNP,O
,",",",",O
,K.A,NNP,B-geo
,.,.,O
Sentence: 4073,Transitional,JJ,O
,sedimentation,NN,B-nat
,styles,NNS,I-nat
,in,IN,O
,the,DT,O
,Moodies,NNPS,O
,and,CC,O
,Fig,NN,B-nat
,Tree,NN,I-nat
,Groups,NNS,B-nat
,",",",",O
,Barberton,NNP,O
,Mountain,NNP,B-geo
,Land,NNP,I-geo
,",",",",O
,South,NNP,O
,Africa,NNP,O
,:,:,O
,Evidence,NN,O
,favouring,VBG,O
,an,DT,O
,Archean,NNP,B-tim
,continental,JJ,I-tim
,marginPrecambrian,NNP,B-tim
,Research,NNP,I-tim
,",",",",O
,12,CD,O
,",",",",O
,141,CD,O
,每,SYM,O
,160,CD,O
,.,.,O
,.,.,O
Sentence: 4074,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,12,CD,O
,",",",",O
,141,CD,O
,每,SYM,O
,160,CD,O
,.,.,O
,Gerdes,NNP,O
,",",",",O
,A,DT,O
,.,.,O
Sentence: 4075,Zircon,NN,B-nat
,formation,NN,I-nat
,versus,IN,B-nat
,zircon,NN,I-nat
,alteration,NN,O
,〞,HYPH,O
,new,JJ,O
,insights,NNS,B-nat
,from,IN,O
,combined,VBN,O
,U,NN,O
,每,HYPH,O
,Pb,NN,O
,and,CC,O
,Lu,NNP,O
,每,SYM,O
,Hf,NNP,O
,in,FW,O
,situ,FW,O
,LA,NNP,O
,-,HYPH,O
,ICP,NNP,O
,-,HYPH,O
,MS,NNP,O
,analyses,NNS,O
,",",",",O
,and,CC,O
,consequences,NNS,O
,for,IN,O
,the,DT,O
,interpretation,NN,O
,of,IN,O
,Archean,NNP,B-tim
,zircon,NN,B-nat
,from,IN,O
,the,DT,O
,Central,NNP,B-geo
,Zone,NNP,I-geo
,of,IN,O
,the,DT,O
,Limpopo,NNP,B-nat
,BeltChemical,NNP,I-nat
,Geology,NNP,B-nat
,",",",",O
,261,CD,O
,",",",",O
,230,CD,O
,每,SYM,O
,243,CD,O
,.,.,O
,.,.,O
Sentence: 4076,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,151,CD,O
,",",",",O
,185,CD,O
,每,SYM,O
,210,CD,O
,.,.,O
,HeubeCK,NNP,O
,",",",",O
,C,NNP,O
,.,.,O
Sentence: 4077,Depositional,JJ,B-nat
,and,CC,O
,tectonic,JJ,O
,setting,NN,O
,of,IN,O
,the,DT,O
,Archean,NNP,B-tim
,Moodies,NNPS,I-tim
,Group,NNP,O
,",",",",O
,Barberton,NNP,O
,Greenstone,NNP,B-geo
,Belt,NNP,I-geo
,",",",",O
,South,NNP,O
,Africa.HeubeCK,NNP,O
,",",",",O
,C,NNP,O
,.,.,O
Sentence: 4078,Early,RB,B-tim
,Archean,NNP,I-tim
,foredeep,NNP,B-nat
,sedimentation,NN,I-nat
,related,VBN,O
,to,IN,O
,crustal,JJ,O
,shortening,NN,O
,:,:,O
,A,DT,O
,reinterpretation,NN,O
,of,IN,O
,the,DT,O
,Barberton,NNP,O
,sequence,NN,O
,",",",",O
,southern,JJ,O
,Africatectonophysics,NNP,O
,",",",",O
,136,CD,O
,",",",",O
,197,CD,O
,每,SYM,O
,221,CD,O
,.,.,O
,.,.,O
Sentence: 4079,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,187,CD,O
,",",",",O
,155,CD,O
,每,SYM,O
,167,CD,O
,.,.,O
,K?Hler,NNP,O
,",",",",O
,E.A,NNP,O
,.,.,O
Sentence: 4080,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,116,CD,O
,",",",",O
,199,CD,O
,每,SYM,O
,235,CD,O
,.,.,O
,Kr?ner,NNP,O
,",",",",O
,A,DT,O
,.,.,O
Sentence: 4081,Ion,NN,O
,microprobe,NN,O
,ages,NNS,O
,of,IN,O
,zircons,NNS,O
,from,IN,O
,Early,JJ,B-tim
,Archean,NNP,I-tim
,pebbles,NNS,O
,and,CC,O
,greywacke,NN,O
,",",",",O
,Barberton,NNP,O
,Greenstone,NNP,B-geo
,Belt,NNP,I-geo
,",",",",O
,southern,JJ,O
,AfricaPrecambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,38,CD,O
,",",",",O
,367,CD,O
,每,SYM,O
,380,CD,O
,.,.,O
,.,.,O
Sentence: 4082,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,38,CD,O
,",",",",O
,367,CD,O
,每,SYM,O
,380,CD,O
,.,.,O
,Kr?ner,NNP,O
,",",",",O
,A,DT,O
,.,.,O
Sentence: 4083,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,67,CD,O
,",",",",O
,109,CD,O
,每,SYM,O
,139,CD,O
,.,.,O
,Kr?ner,NNP,O
,",",",",O
,A,DT,O
,.,.,O
Sentence: 4084,Growth,NN,O
,of,IN,O
,early,JJ,O
,Archean,NNP,B-tim
,crust,NN,O
,in,IN,O
,the,DT,O
,Ancient,JJ,O
,Gneiss,NNP,O
,Complex,NNP,O
,of,IN,O
,Swaziland,NNP,O
,as,IN,O
,revealed,VBN,O
,by,IN,O
,single,JJ,O
,zircon,NN,B-nat
,datingtectonophysics,NNS,I-nat
,",",",",O
,161,CD,O
,",",",",O
,271,CD,O
,每,SYM,O
,298,CD,O
,.,.,O
,.,.,O
Sentence: 4085,Chronology,NN,O
,of,IN,O
,early,JJ,O
,Archean,NNP,B-tim
,granite,NN,O
,每,HYPH,O
,greenstone,NN,O
,evolution,NN,O
,in,IN,O
,the,DT,O
,Barberton,NNP,O
,Mountain,NNP,B-geo
,Land,NNP,I-geo
,",",",",O
,South,NNP,O
,Africa,NNP,O
,",",",",O
,based,VBN,O
,on,IN,O
,precise,JJ,O
,dating,NN,O
,by,IN,O
,single,JJ,O
,zircon,NN,B-nat
,evaporationearth,NN,I-nat
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,103,CD,O
,",",",",O
,41,CD,O
,每,SYM,O
,54,CD,O
,.,.,O
Sentence: 4086,Post-Onverwacht,NNP,O
,Group,NNP,B-nat
,stratigraphy,NN,I-nat
,in,IN,O
,the,DT,O
,southeastern,JJ,O
,part,NN,O
,of,IN,O
,the,DT,O
,Archean,NNP,B-tim
,Barberton,NNP,I-tim
,greenstone,NN,O
,beltJournal,NNP,O
,of,IN,O
,African,NNP,O
,earth,NNP,O
,Sciences,NNPS,O
,",",",",O
,7,CD,O
,",",",",O
,285,CD,O
,每,SYM,O
,306,CD,O
,.,.,O
Sentence: 4087,Accretionary,NNP,O
,history,NN,O
,of,IN,O
,the,DT,O
,Archean,NNP,B-tim
,Barberton,NNP,I-tim
,greenstone,NN,O
,belt,NN,O
,(,-LRB-,O
,3.55,CD,O
,每,SYM,O
,3.22,CD,O
,Ga,NNP,B-tim
,),-RRB-,O
,",",",",O
,southern,JJ,O
,AfricaGeology,NNP,O
,",",",",O
,22,CD,O
,",",",",O
,1099,CD,O
,每,SYM,O
,1102,CD,O
,.,.,O
Sentence: 4088,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,127,CD,O
,",",",",O
,181,CD,O
,每,SYM,O
,213reimer,CD,O
,",",",",O
,T.O,NN,O
,.,.,O
Sentence: 4089,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,20,CD,O
,",",",",O
,375,CD,O
,每,SYM,O
,390.sAnCHez,NN,O
,-,HYPH,O
,GArrido,NN,O
,",",",",O
,C.J.M.G.,NN,O
,",",",",O
,stevens,NNS,O
,",",",",O
,G.,NNP,O
,",",",",O
,ArmstronG,NNP,O
,",",",",O
,R.A.,NNP,O
,",",",",O
,moyen,NN,O
,",",",",O
,J.,NNP,O
,-,HYPH,O
,F.,NNP,O
,",",",",O
,mArtin,NNP,O
,",",",",O
,H,NN,O
,.,.,O
Sentence: 4090,Diversity,NN,O
,in,IN,O
,Earth,NNP,B-geo
,＊s,POS,O
,early,JJ,B-nat
,felsic,JJ,I-nat
,crust,NN,B-nat
,:,:,O
,Paleoarchean,NNP,B-tim
,peraluminous,JJ,O
,granites,NNS,O
,of,IN,O
,the,DT,O
,Barberton,NNP,O
,Greenstone,NNP,O
,BeltGeology,NNP,O
,",",",",O
,39,CD,O
,",",",",O
,963,CD,O
,每,SYM,O
,966,CD,O
,.,.,O
Sentence: 4091,Rates,NNP,O
,and,CC,O
,mechanisms,NNS,O
,of,IN,O
,Mesoarchean,NNP,B-tim
,magmatic,JJ,O
,arc,NN,O
,construction,NN,O
,",",",",O
,eastern,JJ,O
,Kaapvaal,NNP,O
,craton,NN,O
,",",",",O
,SwazilandGeological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Bulletin,NNP,O
,",",",",O
,122,CD,O
,",",",",O
,408,CD,O
,每,SYM,O
,429,CD,O
,.,.,O
Sentence: 4092,Mesoarchean,NNP,B-tim
,assembly,NN,O
,and,CC,O
,stabilization,NN,O
,of,IN,O
,the,DT,O
,eastern,JJ,O
,Kaapvaal,NNP,O
,craton,NN,O
,:,:,O
,A,DT,O
,structural,JJ,O
,每,HYPH,O
,thermochronological,JJ,O
,perspectivetectonics,NNS,O
,",",",",O
,27,CD,O
,",",",",O
,TC5010,NN,B-tim
,",",",",O
,doi,NN,O
,:,:,O
,10.1029,CD,O
,/,SYM,O
,2008TC002267,NN,O
,.,.,O
,.,.,O
Sentence: 4093,The,DT,O
,176Lu,NN,O
,decay,NN,O
,constant,JJ,O
,determined,VBN,O
,by,IN,O
,Lu,NNP,O
,每,SYM,O
,Hf,NNP,O
,and,CC,O
,U,NN,O
,每,HYPH,O
,Pb,NN,O
,isotope,NN,B-nat
,systematics,NNS,I-nat
,of,IN,O
,Precambrian,JJ,B-tim
,mafic,JJ,O
,intrusionsearth,NN,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,219,CD,O
,",",",",O
,311,CD,O
,每,SYM,O
,324,CD,O
,.,.,O
,.,.,O
Sentence: 4094,U,NN,O
,每,:,O
,Pb,NN,O
,zircon,NN,B-nat
,ages,NNS,I-nat
,bearing,VBG,O
,on,IN,O
,the,DT,O
,nature,NN,O
,of,IN,O
,Early,JJ,B-tim
,Archean,NNP,I-tim
,Greenstone,NNP,B-tim
,Belt,NNP,O
,evolution,NN,O
,",",",",O
,Barberton,NNP,O
,Mountainland,NNP,B-geo
,",",",",O
,southwestern,JJ,O
,AfricaPrecambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,36,CD,O
,",",",",O
,1,CD,O
,每,SYM,O
,20,CD,O
,.,.,O
,.,.,O
Sentence: 4095,Precambrian,NNP,B-tim
,Research,NNP,O
,",",",",O
,36,CD,O
,",",",",O
,1,CD,O
,每,SYM,O
,20,CD,O
,.,.,O
,WedepoHl,NNP,O
,",",",",O
,K.H,NNP,O
,.,.,O
Sentence: 4096,U,NN,O
,每,:,O
,Pb,NN,O
,and,CC,O
,Lu,NNP,O
,每,SYM,O
,Hf,NNP,O
,isotope,NN,B-nat
,record,NN,I-nat
,of,IN,O
,detrital,JJ,B-nat
,zircon,NN,I-nat
,grains,NNS,B-nat
,from,IN,O
,the,DT,O
,Limpopo,NNP,B-geo
,Belt,NNP,I-geo
,〞,HYPH,O
,evidence,NN,O
,for,IN,O
,crustal,JJ,O
,recycling,NN,O
,at,IN,O
,the,DT,O
,Hadean,NNP,B-tim
,to,TO,O
,early,RB,O
,-,HYPH,O
,Archean,NNP,O
,transitionGeochimica,NNP,B-tim
,et,FW,O
,Cosmochimica,NNP,O
,Acta,NNP,O
,",",",",O
,72,CD,O
,",",",",O
,5304,CD,O
,每,SYM,O
,5329,CD,O
,.,.,O
Sentence: 4097,Archean,NNP,B-tim
,accretion,NN,O
,and,CC,O
,crustal,JJ,B-nat
,evolution,NN,I-nat
,of,IN,O
,the,DT,O
,Kalahari,NNP,B-geo
,Craton,NNP,I-geo
,〞,:,O
,the,DT,O
,zircon,NN,B-nat
,age,NN,I-nat
,and,CC,O
,Hf,NN,O
,isotope,NN,B-nat
,record,NN,I-nat
,of,IN,O
,granitic,JJ,B-nat
,rocks,NNS,I-nat
,from,IN,O
,Barberton,NNP,O
,/,HYPH,O
,Swaziland,NNP,O
,to,IN,O
,the,DT,O
,Francistown,NNP,O
,ArcJournal,NNP,O
,of,IN,O
,Petrology,NNP,O
,",",",",O
,50,CD,O
,",",",",O
,933,CD,O
,每,SYM,O
,966,CD,O
,.,.,O
Sentence: 4098,The,DT,O
,purpose,NN,O
,of,IN,O
,this,DT,O
,comparison,NN,O
,is,VBZ,O
,to,TO,O
,assess,VB,O
,the,DT,O
,homogeneity,NN,O
,and,CC,O
,provenance,NN,O
,of,IN,O
,detritus,NN,O
,because,IN,O
,quartz,NN,O
,-,HYPH,O
,rich,JJ,O
,sandstones,NNS,B-nat
,of,IN,O
,both,DT,B-nat
,formations,NNS,I-nat
,are,VBP,O
,coeval,JJ,O
,having,VBG,O
,Burdigalian,NNP,B-tim
,p.p,NN,O
,-,HYPH,O
,Early,JJ,B-tim
,Langhian,JJ,I-tim
,age,NN,O
,.,.,O
Sentence: 4099,-,HYPH,B-geo
,Early,JJ,B-tim
,Langhian,JJ,I-tim
,ageThe,NN,B-nat
,depositional,JJ,I-nat
,domain,NN,B-nat
,of,IN,O
,the,DT,O
,Bifurto,NN,B-nat
,formation,NN,I-nat
,was,VBD,O
,located,VBN,O
,on,IN,O
,the,DT,O
,sinking,VBG,O
,Campania,NNP,O
,-,HYPH,B-geo
,Lucania,NNP,O
,carbonate,NN,B-nat
,platform,NN,I-nat
,whereas,IN,B-nat
,that,DT,O
,of,IN,O
,Numidian,NNP,O
,Flysch,NNP,O
,was,VBD,O
,within,IN,O
,the,DT,O
,Lagonegro,NNP,B-geo
,-,HYPH,I-geo
,Molise,NNP,B-geo
,Basin,NNP,I-geo
,east,NN,O
,of,IN,O
,the,DT,O
,Campania,NNP,O
,-,HYPH,B-geo
,Lucania,NNP,O
,Platform,NN,O
,.,.,O
Sentence: 4100,These,DT,O
,ages,NNS,O
,suggest,VBP,O
,a,DT,O
,provenance,NN,O
,area,NN,O
,consisting,VBG,O
,of,IN,O
,ancient,JJ,O
,orogens,NNS,O
,in,IN,O
,which,WDT,O
,Precambrian,JJ,B-tim
,and,CC,O
,Silurian,JJ,B-tim
,rocks,NNS,O
,are,VBP,O
,presentThe,JJ,B-tim
,absence,NN,I-tim
,of,IN,O
,Paleozoic,JJ,B-tim
,-,HYPH,O
,Mesozoic,JJ,B-tim
,ages,NNS,O
,excludes,VBZ,O
,provenance,NN,O
,from,IN,O
,Variscan,NNP,O
,or,CC,O
,Alpine,NNP,O
,rocks,NNS,O
,.,.,O
Sentence: 4101,The,DT,O
,absence,NN,O
,of,IN,O
,Paleozoic,JJ,B-tim
,-,HYPH,O
,Mesozoic,JJ,B-tim
,ages,NNS,O
,excludes,VBZ,O
,provenance,NN,O
,from,IN,O
,Variscan,NNP,O
,or,CC,O
,Alpine,NNP,O
,rocksOn,NNP,O
,this,DT,O
,basis,NN,O
,",",",",O
,the,DT,O
,African,JJ,O
,Craton,NN,B-geo
,represents,VBZ,O
,the,DT,O
,exclusive,JJ,O
,source,NN,O
,area,NN,O
,of,IN,O
,Bifurto,NNP,O
,sandstones,NNS,O
,as,RB,O
,well,RB,O
,as,IN,O
,of,IN,O
,Numidian,NNP,O
,Flysch,NNP,O
,sandstones,VBZ,O
,outcropping,NN,O
,in,IN,O
,Southern,NNP,B-geo
,Apennines,NNP,I-geo
,.,.,O
Sentence: 4102,durAn,NNP,O
,delGA,NNP,O
,",",",",O
,1955,CD,O
,;,:,O
,GuerrerA,NNP,O
,et,FW,O
,alii,FW,O
